state,city,total_drug_count,latitude,longitude,name
AZ,DAVIS MONTHAN A F B,10,34.048928000000004,-111.093731,Arizona
AZ,COTTONWOOD,3835,34.048928000000004,-111.093731,Arizona
AZ,CORNVILLE,51,34.048928000000004,-111.093731,Arizona
AZ,COOLIDGE,296,34.048928000000004,-111.093731,Arizona
AZ,DUNCAN,10,34.048928000000004,-111.093731,Arizona
AZ,ORO VALLEY,2156,34.048928000000004,-111.093731,Arizona
AZ,SCOOTSDALE,66,34.048928000000004,-111.093731,Arizona
AZ,PAGE,549,34.048928000000004,-111.093731,Arizona
AZ,TEECNOSPOS,20,34.048928000000004,-111.093731,Arizona
AZ,TEEC NOS POS,218,34.048928000000004,-111.093731,Arizona
AZ,TAYLOR,125,34.048928000000004,-111.093731,Arizona
AZ,SURPRISE,7293,34.048928000000004,-111.093731,Arizona
AZ,SUPRISE,1,34.048928000000004,-111.093731,Arizona
AZ,SUPERIOR,102,34.048928000000004,-111.093731,Arizona
AZ,SUNCITY,1,34.048928000000004,-111.093731,Arizona
AZ,SUN LAKES,1141,34.048928000000004,-111.093731,Arizona
AZ,SUN CITY WEST,4494,34.048928000000004,-111.093731,Arizona
AZ,SUN CITY,5819,34.048928000000004,-111.093731,Arizona
AZ,STRAWBERRY,1,34.048928000000004,-111.093731,Arizona
AZ,ST. MICHAELS,5,34.048928000000004,-111.093731,Arizona
AZ,ST. JOHNS,335,34.048928000000004,-111.093731,Arizona
AZ,ST MICHAELS,16,34.048928000000004,-111.093731,Arizona
AZ,ST JOHNS,2,34.048928000000004,-111.093731,Arizona
AZ,ST DAVID,1,34.048928000000004,-111.093731,Arizona
AZ,SPRINGERVILLE,107,34.048928000000004,-111.093731,Arizona
AZ,TEMPE,9114,34.048928000000004,-111.093731,Arizona
AZ,THATCHER,18,34.048928000000004,-111.093731,Arizona
AZ,TOLLESON,199,34.048928000000004,-111.093731,Arizona
AZ,TONALEA,2,34.048928000000004,-111.093731,Arizona
AZ,YUMA,8846,34.048928000000004,-111.093731,Arizona
AZ,YOUNGTOWN,43,34.048928000000004,-111.093731,Arizona
AZ,YARNELL,130,34.048928000000004,-111.093731,Arizona
AZ,WINSLOW,887,34.048928000000004,-111.093731,Arizona
AZ,WILLIAMS,223,34.048928000000004,-111.093731,Arizona
AZ,WILLCOX,866,34.048928000000004,-111.093731,Arizona
AZ,WICKENBURG,785,34.048928000000004,-111.093731,Arizona
AZ,WHITRIVER,1,34.048928000000004,-111.093731,Arizona
AZ,SONOITA,3,34.048928000000004,-111.093731,Arizona
AZ,WHITERIVER,588,34.048928000000004,-111.093731,Arizona
AZ,WADDELL,30,34.048928000000004,-111.093731,Arizona
AZ,VAIL,130,34.048928000000004,-111.093731,Arizona
AZ,TUSCON,47,34.048928000000004,-111.093731,Arizona
AZ,TUCSON,71236,34.048928000000004,-111.093731,Arizona
AZ,TUC,71,34.048928000000004,-111.093731,Arizona
AZ,TUBAC,22,34.048928000000004,-111.093731,Arizona
AZ,TUBA CITY,872,34.048928000000004,-111.093731,Arizona
AZ,TSAILE,68,34.048928000000004,-111.093731,Arizona
AZ,WEST SUN CITY,9,34.048928000000004,-111.093731,Arizona
AZ,SOMERTON,5,34.048928000000004,-111.093731,Arizona
AZ,SNOWFLAKE,739,34.048928000000004,-111.093731,Arizona
AZ,SIERRA VISTA,3711,34.048928000000004,-111.093731,Arizona
AZ,QUARTZITE,23,34.048928000000004,-111.093731,Arizona
AZ,PRESCOTT VALLEY,2486,34.048928000000004,-111.093731,Arizona
AZ,PRESCOTT,7819,34.048928000000004,-111.093731,Arizona
AZ,POLOCCA,14,34.048928000000004,-111.093731,Arizona
AZ,POLACCA,187,34.048928000000004,-111.093731,Arizona
AZ,PINON,203,34.048928000000004,-111.093731,Arizona
AZ,PINETOP,169,34.048928000000004,-111.093731,Arizona
AZ,PINE,61,34.048928000000004,-111.093731,Arizona
AZ,QUARTZSITE,156,34.048928000000004,-111.093731,Arizona
AZ,PHX,29,34.048928000000004,-111.093731,Arizona
AZ,PHEONIX,36,34.048928000000004,-111.093731,Arizona
AZ,PEORIA,10505,34.048928000000004,-111.093731,Arizona
AZ,PEARCE,56,34.048928000000004,-111.093731,Arizona
AZ,PEACH SPRINGS,56,34.048928000000004,-111.093731,Arizona
AZ,PAYSON,2306,34.048928000000004,-111.093731,Arizona
AZ,PATAGONIA,71,34.048928000000004,-111.093731,Arizona
AZ,PARKER,1158,34.048928000000004,-111.093731,Arizona
AZ,PARADISE VALLEY,628,34.048928000000004,-111.093731,Arizona
AZ,PHOENIX,91574,34.048928000000004,-111.093731,Arizona
AZ,OVERGAARD,66,34.048928000000004,-111.093731,Arizona
AZ,QUEEN CREEK,1496,34.048928000000004,-111.093731,Arizona
AZ,RIO RICO,88,34.048928000000004,-111.093731,Arizona
AZ,SHOW LOW,1373,34.048928000000004,-111.093731,Arizona
AZ,SHONTO COMMUNITY POST OFFICE,55,34.048928000000004,-111.093731,Arizona
AZ,SHONTO,35,34.048928000000004,-111.093731,Arizona
AZ,SELLS,58,34.048928000000004,-111.093731,Arizona
AZ,SEDONA,1557,34.048928000000004,-111.093731,Arizona
AZ,"SCOTTSDALE,",126,34.048928000000004,-111.093731,Arizona
AZ,SCOTTSDALE,33691,34.048928000000004,-111.093731,Arizona
AZ,ANTHEM,859,34.048928000000004,-111.093731,Arizona
AZ,RED MESA,2,34.048928000000004,-111.093731,Arizona
AZ,SANDERS,16,34.048928000000004,-111.093731,Arizona
AZ,SAN MANUEL,185,34.048928000000004,-111.093731,Arizona
AZ,SAN LUIS,578,34.048928000000004,-111.093731,Arizona
AZ,SAN CARLOS,295,34.048928000000004,-111.093731,Arizona
AZ,SALOME,2,34.048928000000004,-111.093731,Arizona
AZ,SAINT JOHNS,13,34.048928000000004,-111.093731,Arizona
AZ,SAHUARITA,574,34.048928000000004,-111.093731,Arizona
AZ,SAFFORD,2292,34.048928000000004,-111.093731,Arizona
AZ,SACATON,894,34.048928000000004,-111.093731,Arizona
AZ,SAN TAN VALLEY,455,34.048928000000004,-111.093731,Arizona
AZ,AJO,111,34.048928000000004,-111.093731,Arizona
AZ,CLIFTON,55,34.048928000000004,-111.093731,Arizona
AR,OMAHA,9,35.20105,-91.83183299999999,Arkansas
AR,GREENWOOD,846,35.20105,-91.83183299999999,Arkansas
AR,GREENBRIER,690,35.20105,-91.83183299999999,Arkansas
AR,GREEN FOREST,2,35.20105,-91.83183299999999,Arkansas
AR,GRAVETTE,769,35.20105,-91.83183299999999,Arkansas
AR,GOULD,154,35.20105,-91.83183299999999,Arkansas
AR,GLENWOOD,322,35.20105,-91.83183299999999,Arkansas
AR,GLENCOE,22,35.20105,-91.83183299999999,Arkansas
AR,GENTRY,425,35.20105,-91.83183299999999,Arkansas
AR,FT. SMITH,44,35.20105,-91.83183299999999,Arkansas
AR,FORT SMITH,16477,35.20105,-91.83183299999999,Arkansas
AR,FORREST CITY,1431,35.20105,-91.83183299999999,Arkansas
AR,FORDYCE,744,35.20105,-91.83183299999999,Arkansas
AR,FLIPPIN,321,35.20105,-91.83183299999999,Arkansas
AR,FAYETTEVILLE,9739,35.20105,-91.83183299999999,Arkansas
AR,FARMINGTON,346,35.20105,-91.83183299999999,Arkansas
AR,FAIRFIELD BAY,1,35.20105,-91.83183299999999,Arkansas
AR,EUREKA SPRINGS,884,35.20105,-91.83183299999999,Arkansas
AR,EUDORA,75,35.20105,-91.83183299999999,Arkansas
AR,ENGLAND,267,35.20105,-91.83183299999999,Arkansas
AR,ELKINS,65,35.20105,-91.83183299999999,Arkansas
AR,ELAINE,67,35.20105,-91.83183299999999,Arkansas
AR,EL DORADO,4217,35.20105,-91.83183299999999,Arkansas
AR,EL DARADO,1,35.20105,-91.83183299999999,Arkansas
AR,EARLE,162,35.20105,-91.83183299999999,Arkansas
AR,DUMAS,793,35.20105,-91.83183299999999,Arkansas
AR,GREERS FERRY,259,35.20105,-91.83183299999999,Arkansas
AR,HAMBURG,291,35.20105,-91.83183299999999,Arkansas
AR,HAMPTON,185,35.20105,-91.83183299999999,Arkansas
AR,HARDY,132,35.20105,-91.83183299999999,Arkansas
AR,JONESBOROR,1,35.20105,-91.83183299999999,Arkansas
AR,JONESBORO,14906,35.20105,-91.83183299999999,Arkansas
AR,JOINER,10,35.20105,-91.83183299999999,Arkansas
AR,JOHNSON,73,35.20105,-91.83183299999999,Arkansas
AR,JASPER,255,35.20105,-91.83183299999999,Arkansas
AR,JACKSONVILLE,2668,35.20105,-91.83183299999999,Arkansas
AR,IMBODEN,58,35.20105,-91.83183299999999,Arkansas
AR,HUNTSVILLE,519,35.20105,-91.83183299999999,Arkansas
AR,HUGHES,73,35.20105,-91.83183299999999,Arkansas
AR,"HOT SPRINGS,",4,35.20105,-91.83183299999999,Arkansas
AR,HOT SPRINGS VILLAGE,549,35.20105,-91.83183299999999,Arkansas
AR,HOT SPRINGS NATIONAL PARK,19,35.20105,-91.83183299999999,Arkansas
AR,DOVER,409,35.20105,-91.83183299999999,Arkansas
AR,HOT SPRINGS,13473,35.20105,-91.83183299999999,Arkansas
AR,HOPE,1241,35.20105,-91.83183299999999,Arkansas
AR,HOLIDAY ISLAND,60,35.20105,-91.83183299999999,Arkansas
AR,HIGHLAND,228,35.20105,-91.83183299999999,Arkansas
AR,HENSLEY,236,35.20105,-91.83183299999999,Arkansas
AR,HELENA,1984,35.20105,-91.83183299999999,Arkansas
AR,HECTOR,97,35.20105,-91.83183299999999,Arkansas
AR,HEBER SPRINGS,1524,35.20105,-91.83183299999999,Arkansas
AR,HAZEN,128,35.20105,-91.83183299999999,Arkansas
AR,HAVANA,47,35.20105,-91.83183299999999,Arkansas
AR,HATTIEVILLE,23,35.20105,-91.83183299999999,Arkansas
AR,HARRISON,4005,35.20105,-91.83183299999999,Arkansas
AR,HARRISBURG,308,35.20105,-91.83183299999999,Arkansas
AR,HORSESHOE BEND,8,35.20105,-91.83183299999999,Arkansas
AR,JORDAN,7,35.20105,-91.83183299999999,Arkansas
AR,DES ARC,172,35.20105,-91.83183299999999,Arkansas
AR,DEQUEEN,130,35.20105,-91.83183299999999,Arkansas
AR,BONO,110,35.20105,-91.83183299999999,Arkansas
AR,BONANZA,127,35.20105,-91.83183299999999,Arkansas
AR,BLYTHEVILLE,1507,35.20105,-91.83183299999999,Arkansas
AR,BLACK ROCK,52,35.20105,-91.83183299999999,Arkansas
AR,BERRYVILLE,1339,35.20105,-91.83183299999999,Arkansas
AR,BENTONVILLE,3244,35.20105,-91.83183299999999,Arkansas
AR,BENTON,3918,35.20105,-91.83183299999999,Arkansas
AR,BELLA VISTA,1276,35.20105,-91.83183299999999,Arkansas
AR,BEEBE,750,35.20105,-91.83183299999999,Arkansas
AR,BEARDEN,87,35.20105,-91.83183299999999,Arkansas
AR,BATESVILLE,5279,35.20105,-91.83183299999999,Arkansas
AR,BARLING,80,35.20105,-91.83183299999999,Arkansas
AR,BALD KNOB,151,35.20105,-91.83183299999999,Arkansas
AR,AUSTIN,47,35.20105,-91.83183299999999,Arkansas
AR,AUGUSTA,493,35.20105,-91.83183299999999,Arkansas
AR,ATKINS,488,35.20105,-91.83183299999999,Arkansas
AR,ASHDOWN,973,35.20105,-91.83183299999999,Arkansas
AR,ASH FLAT,187,35.20105,-91.83183299999999,Arkansas
AR,ARKADELPHIA,1415,35.20105,-91.83183299999999,Arkansas
AR,AMITY,122,35.20105,-91.83183299999999,Arkansas
AR,AMILTY,6,35.20105,-91.83183299999999,Arkansas
AR,ALTHEIMER,60,35.20105,-91.83183299999999,Arkansas
AR,ALMA,835,35.20105,-91.83183299999999,Arkansas
AR,ALEXANDER,11,35.20105,-91.83183299999999,Arkansas
AR,OLA,87,35.20105,-91.83183299999999,Arkansas
AR,BOONEVILLE,679,35.20105,-91.83183299999999,Arkansas
AR,BRADFORD,4,35.20105,-91.83183299999999,Arkansas
AR,BRINKLEY,257,35.20105,-91.83183299999999,Arkansas
AR,BROOKLAND,324,35.20105,-91.83183299999999,Arkansas
AR,DEER,110,35.20105,-91.83183299999999,Arkansas
AR,DECATUR,178,35.20105,-91.83183299999999,Arkansas
AR,DE WITT,171,35.20105,-91.83183299999999,Arkansas
AR,DE QUEEN,1135,35.20105,-91.83183299999999,Arkansas
AR,DARDANELLE,849,35.20105,-91.83183299999999,Arkansas
AR,DANVILLE,656,35.20105,-91.83183299999999,Arkansas
AR,CROSSETT,1083,35.20105,-91.83183299999999,Arkansas
AR,COTTON PLANT,84,35.20105,-91.83183299999999,Arkansas
AR,COTTER,4,35.20105,-91.83183299999999,Arkansas
AR,CORNING,604,35.20105,-91.83183299999999,Arkansas
AR,CONWAY,6245,35.20105,-91.83183299999999,Arkansas
AR,CLINTON,1351,35.20105,-91.83183299999999,Arkansas
AR,DERMOTT,94,35.20105,-91.83183299999999,Arkansas
AR,CLARKSVILLE,2150,35.20105,-91.83183299999999,Arkansas
AR,CHERRY VALLEY,115,35.20105,-91.83183299999999,Arkansas
AR,CHEROKEE VLG,189,35.20105,-91.83183299999999,Arkansas
AR,CHEROKEE VILLAGE,918,35.20105,-91.83183299999999,Arkansas
AR,CHARLESTON,622,35.20105,-91.83183299999999,Arkansas
AR,CENTERTON,449,35.20105,-91.83183299999999,Arkansas
AR,CAVE CITY,121,35.20105,-91.83183299999999,Arkansas
AR,CARLISLE,238,35.20105,-91.83183299999999,Arkansas
AR,CAMDEN,2286,35.20105,-91.83183299999999,Arkansas
AR,CALICO ROCK,533,35.20105,-91.83183299999999,Arkansas
AR,CABOT,1467,35.20105,-91.83183299999999,Arkansas
AR,BULL SHOALS,134,35.20105,-91.83183299999999,Arkansas
AR,BRYANT,1361,35.20105,-91.83183299999999,Arkansas
AR,CLARENDON,235,35.20105,-91.83183299999999,Arkansas
AR,JUNCTION CITY,126,35.20105,-91.83183299999999,Arkansas
AR,DEWITT,318,35.20105,-91.83183299999999,Arkansas
AR,LAKE CITY,136,35.20105,-91.83183299999999,Arkansas
AR,SHANNON HILLS,1,35.20105,-91.83183299999999,Arkansas
AR,SHERWOOD,1757,35.20105,-91.83183299999999,Arkansas
AR,SHIRLEY,1,35.20105,-91.83183299999999,Arkansas
AR,SILOAM SPRINGS,1575,35.20105,-91.83183299999999,Arkansas
AR,SMACKOVER,414,35.20105,-91.83183299999999,Arkansas
AR,SPRINGDALE,6286,35.20105,-91.83183299999999,Arkansas
AR,STAMPS,27,35.20105,-91.83183299999999,Arkansas
AR,STAR CITY,227,35.20105,-91.83183299999999,Arkansas
AR,STRAWBERRY,1,35.20105,-91.83183299999999,Arkansas
AR,STRONG,130,35.20105,-91.83183299999999,Arkansas
AR,STUTTGART,1928,35.20105,-91.83183299999999,Arkansas
AR,SWIFTON,1,35.20105,-91.83183299999999,Arkansas
AR,SEARCY,6291,35.20105,-91.83183299999999,Arkansas
AR,TEXARKANA,1553,35.20105,-91.83183299999999,Arkansas
AR,TRUMANN,809,35.20105,-91.83183299999999,Arkansas
AR,TUCKERMAN,1,35.20105,-91.83183299999999,Arkansas
AR,TUMBLING SHOALS,3,35.20105,-91.83183299999999,Arkansas
AR,VAN BUREN,2705,35.20105,-91.83183299999999,Arkansas
AR,VILONIA,313,35.20105,-91.83183299999999,Arkansas
AR,WALDRON,377,35.20105,-91.83183299999999,Arkansas
AR,WALNUT RIDGE,1637,35.20105,-91.83183299999999,Arkansas
AR,WARM SPRINGS,2,35.20105,-91.83183299999999,Arkansas
AR,WARREN,1003,35.20105,-91.83183299999999,Arkansas
AR,WEST FORK,4,35.20105,-91.83183299999999,Arkansas
AR,WEST HELENA,15,35.20105,-91.83183299999999,Arkansas
AR,WEST MEMPHIS,2928,35.20105,-91.83183299999999,Arkansas
AR,TRUMAN,51,35.20105,-91.83183299999999,Arkansas
AR,WHITE HALL,1491,35.20105,-91.83183299999999,Arkansas
AR,SCOTT,216,35.20105,-91.83183299999999,Arkansas
AR,SALEM,1003,35.20105,-91.83183299999999,Arkansas
AR,OSCEOLA,1372,35.20105,-91.83183299999999,Arkansas
AR,KENSETT,293,35.20105,-91.83183299999999,Arkansas
AR,OZARK,754,35.20105,-91.83183299999999,Arkansas
AR,PARAGOULD,4168,35.20105,-91.83183299999999,Arkansas
AR,PARIS,407,35.20105,-91.83183299999999,Arkansas
AR,PARKIN,49,35.20105,-91.83183299999999,Arkansas
AR,PEA RIDGE,130,35.20105,-91.83183299999999,Arkansas
AR,PEARCY,2,35.20105,-91.83183299999999,Arkansas
AR,PERRYVILLE,240,35.20105,-91.83183299999999,Arkansas
AR,PIGGOTT,1070,35.20105,-91.83183299999999,Arkansas
AR,PINE BLUFF,6049,35.20105,-91.83183299999999,Arkansas
AR,PLAINVIEW,309,35.20105,-91.83183299999999,Arkansas
AR,SAN DIEGO,15,35.20105,-91.83183299999999,Arkansas
AR,PLEASANT PLAINS,29,35.20105,-91.83183299999999,Arkansas
AR,PORTLAND,146,35.20105,-91.83183299999999,Arkansas
AR,PRAIRIE GROVE,304,35.20105,-91.83183299999999,Arkansas
AR,PRESCOTT,698,35.20105,-91.83183299999999,Arkansas
AR,QUITMAN,1,35.20105,-91.83183299999999,Arkansas
AR,RATCLIFF,654,35.20105,-91.83183299999999,Arkansas
AR,RECTOR,141,35.20105,-91.83183299999999,Arkansas
AR,RISON,103,35.20105,-91.83183299999999,Arkansas
AR,ROCKPORT,128,35.20105,-91.83183299999999,Arkansas
AR,RODGERS,5,35.20105,-91.83183299999999,Arkansas
AR,ROGERS,6782,35.20105,-91.83183299999999,Arkansas
AR,ROLAND,12,35.20105,-91.83183299999999,Arkansas
AR,RUSSELLVILLE,3668,35.20105,-91.83183299999999,Arkansas
AR,POCAHONTAS,1400,35.20105,-91.83183299999999,Arkansas
AR,WILMOT,114,35.20105,-91.83183299999999,Arkansas
AR,SHERIDAN,1040,35.20105,-91.83183299999999,Arkansas
AR,WYNNE,1349,35.20105,-91.83183299999999,Arkansas
AR,MARSHALL,737,35.20105,-91.83183299999999,Arkansas
AR,MARMADUKE,38,35.20105,-91.83183299999999,Arkansas
AR,MARKED TREE,139,35.20105,-91.83183299999999,Arkansas
AR,MARION,821,35.20105,-91.83183299999999,Arkansas
AR,MARIANNA,410,35.20105,-91.83183299999999,Arkansas
AR,MANSFIELD,154,35.20105,-91.83183299999999,Arkansas
AR,MANILA,594,35.20105,-91.83183299999999,Arkansas
AR,MAMMOTH SPRINGS,251,35.20105,-91.83183299999999,Arkansas
AR,MAMMOTH SPRING,257,35.20105,-91.83183299999999,Arkansas
AR,MALVERN,1950,35.20105,-91.83183299999999,Arkansas
AR,LR,3,35.20105,-91.83183299999999,Arkansas
AR,LOWELL,841,35.20105,-91.83183299999999,Arkansas
AR,MAUMELLE,803,35.20105,-91.83183299999999,Arkansas
AR,LONOKE,617,35.20105,-91.83183299999999,Arkansas
AR,LITTLE ROCK AFB,79,35.20105,-91.83183299999999,Arkansas
AR,LITTLE ROCK,37370,35.20105,-91.83183299999999,Arkansas
AR,LITTE ROCK,77,35.20105,-91.83183299999999,Arkansas
AR,LINCOLN,452,35.20105,-91.83183299999999,Arkansas
AR,LEWISVILLE,266,35.20105,-91.83183299999999,Arkansas
AR,LEPANTO,417,35.20105,-91.83183299999999,Arkansas
AR,LEAD HILL,88,35.20105,-91.83183299999999,Arkansas
AR,LEACHVILLE,166,35.20105,-91.83183299999999,Arkansas
AR,LAVACA,243,35.20105,-91.83183299999999,Arkansas
AR,LAMAR,114,35.20105,-91.83183299999999,Arkansas
AR,LAKEVIEW,77,35.20105,-91.83183299999999,Arkansas
AR,LAKE VILLAGE,956,35.20105,-91.83183299999999,Arkansas
AR,LITTLEROCK,25,35.20105,-91.83183299999999,Arkansas
AR,MAYFLOWER,291,35.20105,-91.83183299999999,Arkansas
AR,MAGNOLIA,2215,35.20105,-91.83183299999999,Arkansas
AR,MC GEHEE,515,35.20105,-91.83183299999999,Arkansas
AR,YELLVILLE,359,35.20105,-91.83183299999999,Arkansas
AR,OAKLAND,40,35.20105,-91.83183299999999,Arkansas
AR,MC CRORY,61,35.20105,-91.83183299999999,Arkansas
AR,NORTH LITTLE ROCK,3889,35.20105,-91.83183299999999,Arkansas
AR,NO LITTLE ROCK,9,35.20105,-91.83183299999999,Arkansas
AR,NEWPORT,2069,35.20105,-91.83183299999999,Arkansas
AR,NEWARK,19,35.20105,-91.83183299999999,Arkansas
AR,NASHVILLE,1164,35.20105,-91.83183299999999,Arkansas
AR,N LITTLE ROCK,388,35.20105,-91.83183299999999,Arkansas
AR,MULBERRY,219,35.20105,-91.83183299999999,Arkansas
AR,MTN HOME,76,35.20105,-91.83183299999999,Arkansas
AR,MRIANNA,1,35.20105,-91.83183299999999,Arkansas
AR,MOUNTIAN VIEW,8,35.20105,-91.83183299999999,Arkansas
AR,MURFREESBORO,611,35.20105,-91.83183299999999,Arkansas
AR,MOUNTAIN VIEW,1201,35.20105,-91.83183299999999,Arkansas
AR,MOUNTAINBURG,88,35.20105,-91.83183299999999,Arkansas
AR,MCGEHEE,3,35.20105,-91.83183299999999,Arkansas
AR,MELBOURNE,643,35.20105,-91.83183299999999,Arkansas
AR,MENA,2268,35.20105,-91.83183299999999,Arkansas
AR,MONETTE,497,35.20105,-91.83183299999999,Arkansas
AR,MCCRORY,269,35.20105,-91.83183299999999,Arkansas
AR,MORRILTON,1872,35.20105,-91.83183299999999,Arkansas
AR,MOUNT IDA,472,35.20105,-91.83183299999999,Arkansas
AR,MOUNTAIN HOME,6144,35.20105,-91.83183299999999,Arkansas
AR,MONTICELLO,1691,35.20105,-91.83183299999999,Arkansas
CA,PORT HUENEME,262,36.778261,-119.41793200000001,California
CA,PONOMA,38,36.778261,-119.41793200000001,California
CA,POMONA,11428,36.778261,-119.41793200000001,California
CA,POLLOCK PINES,183,36.778261,-119.41793200000001,California
CA,POINT RICHMOND,15,36.778261,-119.41793200000001,California
CA,PLAYA VISTA,24,36.778261,-119.41793200000001,California
CA,POINT REYES,48,36.778261,-119.41793200000001,California
CA,PLYMOUTH,276,36.778261,-119.41793200000001,California
CA,PLEASANT HILL,1381,36.778261,-119.41793200000001,California
CA,PLEASANTON,6459,36.778261,-119.41793200000001,California
CA,PORTER RANCH,830,36.778261,-119.41793200000001,California
CA,POINT REYES STATION,390,36.778261,-119.41793200000001,California
CA,PORTERVILLE,6025,36.778261,-119.41793200000001,California
CA,RAMONA,1134,36.778261,-119.41793200000001,California
CA,PORTOLA VALLEY,314,36.778261,-119.41793200000001,California
CA,POTTER VALLEY,10,36.778261,-119.41793200000001,California
CA,POWAY,3291,36.778261,-119.41793200000001,California
CA,PRATHER,54,36.778261,-119.41793200000001,California
CA,PRINCETON,2,36.778261,-119.41793200000001,California
CA,PT REYES STA,37,36.778261,-119.41793200000001,California
CA,PUYALLUP,1,36.778261,-119.41793200000001,California
CA,QUARTZ HILL,115,36.778261,-119.41793200000001,California
CA,QUINCY,921,36.778261,-119.41793200000001,California
CA,PLAYA DEL REY,23,36.778261,-119.41793200000001,California
CA,RANCHO CUCAMONGA,6673,36.778261,-119.41793200000001,California
CA,RANCHO CORDOVA,3420,36.778261,-119.41793200000001,California
CA,PORTOLA,304,36.778261,-119.41793200000001,California
CA,PLANADA,212,36.778261,-119.41793200000001,California
CA,PANORAMA CITY,11526,36.778261,-119.41793200000001,California
CA,PLACERVILLE,3369,36.778261,-119.41793200000001,California
CA,PALOS VERDES ESTATES,617,36.778261,-119.41793200000001,California
CA,RANCHO CUCAMUNGA,92,36.778261,-119.41793200000001,California
CA,PAMORAMA CITY,19,36.778261,-119.41793200000001,California
CA,PARADISE,4663,36.778261,-119.41793200000001,California
CA,PARAMOUNT,2198,36.778261,-119.41793200000001,California
CA,PARLIER,426,36.778261,-119.41793200000001,California
CA,PASADENA,17073,36.778261,-119.41793200000001,California
CA,PASO ROBLES,865,36.778261,-119.41793200000001,California
CA,PATTERSON,927,36.778261,-119.41793200000001,California
CA,PATTON,1016,36.778261,-119.41793200000001,California
CA,PEBBLE BEACH,12,36.778261,-119.41793200000001,California
CA,PENN VALLEY,422,36.778261,-119.41793200000001,California
CA,PLACEVILLE,159,36.778261,-119.41793200000001,California
CA,PERRIS,1194,36.778261,-119.41793200000001,California
CA,PETROLIA,4,36.778261,-119.41793200000001,California
CA,PHELAN,309,36.778261,-119.41793200000001,California
CA,PICO RIVERA,1719,36.778261,-119.41793200000001,California
CA,PIEDMONT,107,36.778261,-119.41793200000001,California
CA,PINE GROVE,136,36.778261,-119.41793200000001,California
CA,PINEDALE,48,36.778261,-119.41793200000001,California
CA,PINOLE,2093,36.778261,-119.41793200000001,California
CA,PIONEER,57,36.778261,-119.41793200000001,California
CA,PISMO BEACH,1884,36.778261,-119.41793200000001,California
CA,PITTSBURG,2478,36.778261,-119.41793200000001,California
CA,PIXLEY,21,36.778261,-119.41793200000001,California
CA,PLACENTIA,1886,36.778261,-119.41793200000001,California
CA,PETALUMA,4133,36.778261,-119.41793200000001,California
CA,RANCHO CUCOMONGA,16,36.778261,-119.41793200000001,California
CA,SACREMENTO,60,36.778261,-119.41793200000001,California
CA,RANCHO MIRAGO,9,36.778261,-119.41793200000001,California
CA,ROCK HILL,39,36.778261,-119.41793200000001,California
CA,ROCKLIN,2180,36.778261,-119.41793200000001,California
CA,ROCLIN,68,36.778261,-119.41793200000001,California
CA,RODEO,1,36.778261,-119.41793200000001,California
CA,ROHNERT PARK,1412,36.778261,-119.41793200000001,California
CA,ROLLING HILLS,13,36.778261,-119.41793200000001,California
CA,ROLLING HILLS ESTATES,384,36.778261,-119.41793200000001,California
CA,ROSAMOND,1,36.778261,-119.41793200000001,California
CA,ROSEMEAD,4209,36.778261,-119.41793200000001,California
CA,ROSEV,129,36.778261,-119.41793200000001,California
CA,ROSEVILL,9,36.778261,-119.41793200000001,California
CA,ROSEVILLE,17423,36.778261,-119.41793200000001,California
CA,ROSS,1,36.778261,-119.41793200000001,California
CA,ROSSMOOR,8,36.778261,-119.41793200000001,California
CA,ROUND MOUNTAIN,256,36.778261,-119.41793200000001,California
CA,ROWLAND HEIGHTS,1752,36.778261,-119.41793200000001,California
CA,ROWLAND HTS,2,36.778261,-119.41793200000001,California
CA,ROYAL OAKS,9,36.778261,-119.41793200000001,California
CA,S EL MONTE,293,36.778261,-119.41793200000001,California
CA,S LAKE TAHOE,5,36.778261,-119.41793200000001,California
CA,S PASADENA,4,36.778261,-119.41793200000001,California
CA,S.F.,1,36.778261,-119.41793200000001,California
CA,SACRAMENTO,66926,36.778261,-119.41793200000001,California
CA,SACRAMENTTO,122,36.778261,-119.41793200000001,California
